R,Z,phi,vR,vZ,vphi,time
1.1845938913894702,0.1881100486096026,-0.014352964919611291,-25099.626599324954,148139.84670504107,5347.38840757553,1.2680000000000135e-06
1.1845681050023276,0.18825807171285908,-0.014347652374039649,-25786.387142671945,148023.1032564767,5312.54557164137,1.2690000000000136e-06
1.1845416341545452,0.1884059761581656,-0.014342401728721539,-26470.847782357523,147904.44530651113,5250.645318110548,1.2700000000000137e-06
1.1845144822195215,0.18855376021811093,-0.014337239941188112,-27151.935023650236,147784.0599453517,5161.787533427512,1.2710000000000138e-06
1.184486653638677,0.18870142235545895,-0.014332193825653603,-27828.58084467418,147662.13734801448,5046.1155345094385,1.2720000000000138e-06
1.1844581539142622,0.18884896122592534,-0.014327290009814114,-28499.724414657972,147538.8704663995,4903.815839488571,1.273000000000014e-06
1.1844289896004616,0.18899637568064165,-0.014322554891944866,-29164.313800648873,147414.45471629195,4735.11786924795,1.274000000000014e-06
1.1843991682928017,0.18914366476830144,-0.01431801459836465,-29821.3076599766,147289.0876597942,4540.293580216727,1.275000000000014e-06
1.184368698615886,0.18929082773698513,-0.01431369494133565,-30469.676915773296,147162.9686837021,4319.65702899895,1.2760000000000141e-06
1.184337590209473,0.1894378640356595,-0.014309621377466133,-31108.40641288215,147036.29867434775,4073.563869516506,1.2770000000000142e-06
1.1843058537129216,0.18958477331534893,-0.01430581896668268,-31736.49655151726,146909.2796894379,3802.410783452815,1.2780000000000143e-06
1.1842735007480256,0.18973155542997636,-0.014302312331837791,-32352.964896071535,146782.11462742405,3506.6348448886592,1.2790000000000144e-06
1.184240543900269,0.1898782104368713,-0.014299125619017666,-32956.84775650742,146655.00689494552,3186.7128201250052,1.2800000000000144e-06
1.1842069966985291,0.1900247385969442,-0.014296282458613876,-33547.201739807424,146528.160072892,2843.160403789807,1.2810000000000145e-06
1.1841728735932602,0.19017114037452582,-0.01429380592722145,-34123.105269007196,146401.77758163546,2476.5313924263046,1.2820000000000146e-06
1.1841381899331929,0.1903174164368718,-0.014291718510424592,-34683.660067383804,146276.0623459848,2087.416796859175,1.2830000000000147e-06
1.1841029619405874,0.19046356765333222,-0.014290042066529859,-35227.99260542523,146151.21646041813,1676.443894731855,1.2840000000000147e-06
1.184067206685079,0.19060959509418737,-0.014288797791305156,-35755.25550826441,146027.44085514883,1244.2752247033623,1.2850000000000148e-06
1.1840309420561577,0.19075550002915095,-0.01428800618378127,-36264.6289213219,145904.93496358176,791.6075238857538,1.2860000000000149e-06
1.1839941867343258,0.19090128392554268,-0.014287687013171076,-36755.32183196555,145783.896391715,319.17061019394066,1.287000000000015e-06
1.1839569601609807,0.1910469484461327,-0.014287859286959708,-37226.57334506357,145664.5205900408,-172.27378863229353,1.288000000000015e-06
1.1839192825070703,0.1911924954466612,-0.014288541220217197,-37677.653910378256,145547.0005284965,-681.9332574886522,1.289000000000015e-06
1.1838811746405706,0.1913379269730362,-0.014289750206183118,-38107.86649982239,145431.52637501262,-1208.9859659207382,1.2900000000000152e-06
1.183842658092838,0.1914832452582144,-0.014291502788170802,-38516.547732677725,145318.28517820072,-1752.581987684161,1.2910000000000153e-06
1.1838037550238911,0.1916284527187691,-0.014293814632836566,-38903.06894695576,145207.46055471755,-2311.844665764852,1.2920000000000153e-06
1.183764488186676,0.19177355195115095,-0.014296700504857266,-39266.8372151647,145099.23238183573,-2885.8720207000893,1.2930000000000154e-06
1.183724880890373,0.1919185457276467,-0.014300174243057236,-39607.29630283286,144993.77649574392,-3473.738199969919,1.2940000000000155e-06
1.183684956962805,0.19206343699204279,-0.014304248738023398,-39923.92756822827,144891.26439609,-4074.4949661611477,1.2950000000000156e-06
1.1836447407120032,0.19220822885500005,-0.01430893591124494,-40216.250801805676,144791.86295727253,-4687.173221542051,1.2960000000000156e-06
1.183604256886999,0.19235292458914702,-0.014314246695811566,-40483.82500400698,144695.73414697443,-5310.784566625425,1.2970000000000157e-06
1.1835635306378989,0.19249752762389943,-0.014320191018701807,-40726.24910013734,144603.0347524221,-5944.32289024079,1.2980000000000158e-06
1.1835225874753077,0.19264204154001427,-0.01432677778469039,-40943.16259113833,144513.91611484106,-6586.76598858346,1.2990000000000159e-06
1.1834814532291684,0.19278647006388683,-0.014334014861901048,-41134.24613918048,144428.52387256591,-7237.077210659028,1.300000000000016e-06
1.1834401540070814,0.19293081706160006,-0.014341909069028545,-41299.22208710031,144346.99771324865,-7894.207127496531,1.301000000000016e-06
1.1833987161521706,0.19307508653273567,-0.014350466164251008,-41437.85491081159,144269.4711355951,-8557.0952224624,1.302000000000016e-06
1.1833571662005666,0.1932192826039567,-0.014359690835850978,-41549.95160392703,144196.07122104295,-9224.671599970241,1.3030000000000162e-06
1.1833155308385728,0.1933634095223725,-0.014369586694560827,-41635.36199393405,144126.91841577983,-9895.858709848637,1.3040000000000162e-06
1.1832738368595834,0.19350747164869597,-0.014380156267645428,-41693.97898937754,144062.12632348135,-10569.573084600615,1.3050000000000163e-06
1.1832321111208257,0.1936514734502051,-0.014391400994732193,-41725.73875761247,144001.801509133,-11244.727086764253,1.3060000000000164e-06
1.1831903804999928,0.1937954194935194,-0.014403321225395756,-41730.62083280052,143946.04331427984,-11920.230663564045,1.3070000000000165e-06
1.183148671851839,0.19393931443720341,-0.014415916218501783,-41708.64815393665,143894.9436840305,-12594.993106027434,1.3080000000000165e-06
1.1831070119648062,0.19408316302420953,-0.014429184143311513,-41659.887032804014,143848.58700612054,-13267.924809730019,1.3090000000000166e-06
1.1830654275177543,0.19422697007417186,-0.01444312208234584,-41584.44705186883,143807.04996232202,-13937.939034326777,1.3100000000000167e-06
1.183023945036862,0.19437074047556432,-0.014457726036004865,-41482.48089223964,143770.4013924636,-14603.953659024975,1.3110000000000168e-06
1.18298259085277,0.19451447917773562,-0.014472990928936022,-41354.18409192899,143738.70217130534,-15264.89293115738,1.3120000000000168e-06
1.1829413910580353,0.19465819118283412,-0.014488910618141044,-41199.79473476852,143712.00509849034,-15919.68920502202,1.313000000000017e-06
1.1829003714649649,0.1948018815376359,-0.014505477902809212,-41019.59307044141,143690.3548017729,-16567.284668166998,1.314000000000017e-06
1.1828595575638987,0.1949455553252896,-0.014522684535861528,-40813.90106620848,143673.787653701,-17206.633052315694,1.315000000000017e-06
1.1828189744820077,0.1950892176569915,-0.014540521237187678,-40583.08189101578,143662.33170190756,-17836.70132614932,1.3160000000000171e-06
1.1827786469426749,0.19523287366360464,-0.014558977708554868,-40327.53933278275,143656.00661314174,-18456.471367189857,1.3170000000000172e-06
1.182738599225525,0.1953765284872358,-0.014578042650164925,-40047.71714977915,143654.82363114876,-19064.941610057278,1.3180000000000173e-06
1.182698855127168,0.19552018727278428,-0.014597703778833335,-39744.0983571082,143658.78554848218,-19661.128668410205,1.3190000000000174e-06
1.1826594379227187,0.1956638551594766,-0.014617947847761254,-39417.20444941983,143667.88669230978,-20244.068927919106,1.3200000000000174e-06
1.1826203703281575,0.19580753727240086,-0.01463876066786892,-39067.594561083846,143682.11292424952,-20812.82010766547,1.3210000000000175e-06
1.1825816744635924,0.1959512387140551,-0.01466012713065633,-38695.86456515631,143701.44165424854,-21366.462787409208,1.3220000000000176e-06
1.1825433718174798,0.1960949645559236,-0.01468203123255455,-38302.64611257404,143725.84186849414,-21904.101898219724,1.3230000000000177e-06
1.1825054832118667,0.19623871983009492,-0.014704456100728574,-37888.605613111744,143755.27417132148,-22424.86817402349,1.3240000000000177e-06
1.1824680287687068,0.19638250952093597,-0.014727384020290257,-37454.443159733426,143789.69084105914,-22927.919561682764,1.3250000000000178e-06
1.1824310278773087,0.1965263385568357,-0.014750796462877542,-37000.89139806423,143829.03589972982,-23412.44258728574,1.3260000000000179e-06
1.1823944991629658,0.1966702118020322,-0.01477467411655394,-36528.71434280087,143873.2451964996,-23877.653676398346,1.327000000000018e-06
1.182358460456823,0.19681413404853695,-0.014798996916980042,-36038.70614296776,143922.24650474612,-24322.80042610163,1.328000000000018e-06
1.182322928767025,0.19695811000816954,-0.014823744079806758,-35531.68979801202,143975.9596325925,-24747.162826716136,1.3290000000000181e-06
1.1822879202511982,0.19710214430471626,-0.014848894134237954,-35008.5158268132,144034.2965467312,-25150.054431196007,1.3300000000000182e-06
1.1822534501903064,0.1972462414662256,-0.014874424957708214,-34470.06089176315,144097.16150933926,-25530.82347026019,1.3310000000000183e-06
1.1822195329639262,0.19739040591745347,-0.014900313811619631,-33917.22638014716,144164.45122786422,-25888.853911416383,1.3320000000000183e-06
1.182186182026981,0.1975346419724709,-0.014926537378079755,-33350.93694513006,144236.0550174381,-26223.56646012474,1.3330000000000184e-06
1.1821534098879722,0.19767895382744655,-0.014953071797581197,-32772.139008719016,144311.85497565573,-26534.41950144291,1.3340000000000185e-06
1.1821212280887432,0.19782334555361597,-0.014979892707561789,-32181.799229139862,144391.72616943254,-26820.909980591437,1.3350000000000186e-06
1.182089647185808,0.1979678210904496,-0.015006975281782768,-31580.902935123748,144475.53683363667,-27082.5742209789,1.3360000000000186e-06
1.1820586767332784,0.19811238423903077,-0.015034294270461096,-30970.452529657618,144563.1485811706,-27318.98867832891,1.3370000000000187e-06
1.1820283252674126,0.19825703865565492,-0.015061824041090754,-30351.46586580389,144654.416624158,-27529.77062965657,1.3380000000000188e-06
1.1819986002928153,0.1984017878456608,-0.015089538619886702,-29724.97459724249,144749.19000587342,-27714.578795949335,1.3390000000000189e-06
1.181969508270309,0.19854663515750381,-0.01511741173378422,-29092.022506231504,144847.31184303353,-27873.113897517076,1.340000000000019e-06
1.1819410546064972,0.19869158377708188,-0.015145416852925307,-28453.663811721475,144948.6195780528,-28005.11914108736,1.341000000000019e-06
1.1819132436450368,0.1988366367223227,-0.015173527233563142,-27810.9614603923,145052.9452408486,-28110.380637835347,1.342000000000019e-06
1.1818860786596335,0.19898179683804249,-0.015201715961314794,-27164.985403411018,145160.11571976563,-28188.727751652095,1.3430000000000192e-06
1.1818595618487717,0.19912706679108366,-0.015229955994691865,-26516.810861733346,145269.9530411744,-28240.033377071097,1.3440000000000192e-06
1.181833694332189,0.19927244906574096,-0.015258220208838255,-25867.51658279155,145382.27465728438,-28264.214146389655,1.3450000000000193e-06
1.1818084761490975,0.19941794595948265,-0.015286481439403895,-25218.183091426126,145496.89374169853,-28261.230565639562,1.3460000000000194e-06
1.1817839062581594,0.19956355957897487,-0.015314712526483074,-24569.890937928714,145613.61949222366,-28231.08707917984,1.3470000000000195e-06
1.1817599825392133,0.1997092918364153,-0.015342886358545877,-23923.71894606891,145732.25744043943,-28173.832062803158,1.3480000000000195e-06
1.1817367017967493,0.19985514444618283,-0.015370975916291243,-23280.74246397763,145852.6097675174,-28089.55774536649,1.3490000000000196e-06
1.1817140597651286,0.2000011189218086,-0.015398954316350319,-22642.031620755097,145974.47562577194,-27978.40005907559,1.3500000000000197e-06
1.1816920511155369,0.20014721657327403,-0.01542679485476899,-22008.64959166184,146097.65146541526,-27840.538418671593,1.3510000000000198e-06
1.1816706694646621,0.20029343850464001,-0.015454471050198877,-21381.65087473649,146221.931365981,-27676.195429886313,1.3520000000000198e-06
1.1816499073850806,0.2004397856120119,-0.015481956686726528,-20762.079581664853,146347.10737187305,-27485.63652765049,1.35300000000002e-06
1.1816297564173348,0.2005862585818434,-0.015509225856271184,-20150.967745700465,146472.96983149002,-27269.16954465602,1.35400000000002e-06
1.1816102070836854,0.20073285788958276,-0.015536253000482173,-19549.3336494078,146599.30773937027,-27027.14421098877,1.35500000000002e-06
1.1815912489035103,0.20087958379866355,-0.015563012952067837,-18958.18017496564,146725.9090807978,-26759.951585663137,1.3560000000000201e-06
1.1815728704103305,0.20102643635984185,-0.01558948097548884,-18378.493179729667,146852.56117830545,-26468.02342100226,1.3570000000000202e-06
1.181555059170431,0.20117341541088135,-0.01561563280694976,-17811.23989971033,146979.05103950933,-26151.831460919046,1.3580000000000203e-06
1.1815378018030473,0.20132052057658706,-0.015641444693624024,-17257.367383574692,147105.1657057066,-25811.886674262492,1.3590000000000204e-06
1.1815210840020876,0.20146775126918773,-0.015666893432048523,-16717.800959728884,147230.6926006675,-25448.73842450098,1.3600000000000204e-06
1.1815048905593486,0.2016151066890668,-0.01569195640562564,-16193.442738981748,147355.4198790529,-25062.973577119137,1.3610000000000205e-06
1.1814892053891934,0.20176258582584067,-0.01571661162117185,-15685.170155229769,147479.1367738894,-24655.215546207368,1.3620000000000206e-06
1.181474011554647,0.2019101874597832,-0.015740837744453673,-15193.83454653891,147601.63394253582,-24226.123281822995,1.3630000000000207e-06
1.181459291294868,0.20205791016359378,-0.015764614134653472,-14720.259778930553,147722.70381057792,-23776.39019979896,1.3640000000000207e-06
1.1814450260539529,0.20220575230450688,-0.015787920877709243,-14265.24091510641,147842.1409130912,-23306.743055770115,1.3650000000000208e-06
1.1814311965110227,0.2023537120467396,-0.015810738818474522,-13829.542930271331,147959.74223271705,-22817.94076527805,1.3660000000000209e-06
1.1814177826115455,0.2025017873542736,-0.015833049591646425,-13413.899477133407,148075.30753400203,-22310.773171903023,1.367000000000021e-06
1.1814047635998435,0.20264997599396706,-0.01585483565141188,-13019.011702077822,148188.63969345685,-21786.059765455797,1.368000000000021e-06
1.1813921180527291,0.20279827553899185,-0.015876080299764225,-12645.547114424742,148299.54502479834,-21244.64835234278,1.3690000000000211e-06
1.1813798239142186,0.2029466833725907,-0.015896767713444518,-12294.138510592327,148407.83359884593,-20687.413680294867,1.3700000000000212e-06
1.1813678585312637,0.20309519669214826,-0.015916882969464242,-11965.382954893703,148513.31955755263,-20115.25601972338,1.3710000000000213e-06
1.181356198690445,0.20324381251356993,-0.01593641206916828,-11659.840818601915,148615.82142165993,-19529.09970403585,1.3720000000000213e-06
1.1813448206555663,0.20339252767596142,-0.015955341960799587,-11378.03487881935,148715.16239147668,-18929.89163130935,1.3730000000000214e-06
1.1813337002060877,0.20354133884660172,-0.015973660560529367,-11120.449478588269,148811.1706402926,-18318.599729780224,1.3740000000000215e-06
1.1813228126763382,0.20369024252620166,-0.015991356771919034,-10887.529749577026,148903.67959994933,-17696.21138966571,1.3750000000000216e-06
1.1813121329954397,0.20383923505443977,-0.01600842050378292,-10679.68089857244,148992.52823810364,-17063.731863885532,1.3760000000000216e-06
1.1813016357278807,0.2039883126157665,-0.01602484268642322,-10497.267558902868,149077.56132673178,-16422.18264029951,1.3770000000000217e-06
1.181291295114673,0.20413747124546794,-0.016040615286211344,-10340.61320780895,149158.62970143658,-15772.599788120924,1.3780000000000218e-06
1.1812810851150224,0.20428670683597908,-0.01605573131849255,-10209.999650669966,149235.59051113419,-15116.03228120451,1.3790000000000219e-06
1.1812709794484495,0.2044360151434368,-0.016070184858793492,-10105.666572883434,149308.30745771233,-14453.540300942504,1.380000000000022e-06
1.1812609516372894,0.20458539179446206,-0.016083971052315026,-10027.811160084246,149376.65102526758,-13786.193521532186,1.381000000000022e-06
1.1812509750495022,0.2047348322931606,-0.01609708612169543,-9976.587787277364,149440.49869854545,-13115.069380403771,1.382000000000022e-06
1.1812410229417247,0.20488433202833084,-0.016109527373032048,-9952.107777345189,149499.73517022436,-12441.251336618203,1.3830000000000222e-06
1.1812310685024954,0.20503388628086755,-0.01612129320015211,-9954.439229277305,149554.2525367015,-11765.827120060561,1.3840000000000222e-06
1.181221084895579,0.2051834902313496,-0.016132383087126376,-9983.606916356552,149603.95048205677,-11089.886974266203,1.3850000000000223e-06
1.1812110453033247,0.2053331389677995,-0.0161427976090221,-10039.592254421594,149648.73644988943,-10414.52189572359,1.3860000000000224e-06
1.1812009229699845,0.20548282749360225,-0.0161525384308946,-10122.333340212352,149688.52580274103,-9740.821872499915,1.3870000000000225e-06
1.1811906912449248,0.20563255073557107,-0.016161608305019632,-10231.725059691247,149723.24196883713,-9069.87412503318,1.3880000000000225e-06
1.1811803236256586,0.20578230355214697,-0.01617001106637156,-10367.619266120115,149752.81657590065,-8402.761351927351,1.3890000000000226e-06
1.1811697938006311,0.2059320807417188,-0.016177751626355135,-10529.825027560286,149777.1895718091,-7740.55998357562,1.3900000000000227e-06
1.1811590756916879,0.2060818770510507,-0.016184835964801556,-10718.108943351739,149796.30933188915,-7084.338446420683,1.3910000000000228e-06
1.1811481434961588,0.20623168718380336,-0.0161912711202422,-10932.19552901663,149810.13275266183,-6435.155440640375,1.3920000000000228e-06
1.1811369717284899,0.20638150580913522,-0.01619706517847622,-11171.767668923087,149818.6253318738,-5794.0582340220235,1.393000000000023e-06
1.1811255352613539,0.2065313275703699,-0.01620222725945098,-11436.467135937044,149821.76123467067,-5162.080974759532,1.394000000000023e-06
1.1811138093661766,0.20668114709371568,-0.016206767502476856,-11725.895177183309,149819.52334579005,-4540.243025873606,1.395000000000023e-06
1.1811017697530117,0.20683095899702336,-0.016210697049800774,-12039.613164932105,149811.9033076741,-3929.5473239176913,1.3960000000000231e-06
1.1810893926097001,0.2069807578985678,-0.016214028028565364,-12377.143311524216,149798.9015444234,-3330.9787645902907,1.3970000000000232e-06
1.181076654640253,0.20713053842583934,-0.01621677353118319,-12737.969447146712,149780.5272715351,-2745.50261782827,1.3980000000000233e-06
1.1810635331023938,0.20728029522433072,-0.0162189475941581,-13121.5378591722,149756.79849139226,-2174.062974905888,1.3990000000000234e-06
1.1810500058442022,0.20743002296630522,-0.01622056517538811,-13527.258191677807,149727.74197449186,-1617.5812300104587,1.4000000000000234e-06
1.1810360513397986,0.20757971635953165,-0.016221642129986818,-13954.50440366568,149693.39322642266,-1076.9545987080114,1.4010000000000235e-06
1.1810216487240142,0.2077293701559723,-0.016222195184662468,-14402.615784415037,149653.7964406258,-553.0546756511263,1.4020000000000236e-06
1.1810067778259898,0.2078789791604093,-0.016222241910696284,-14870.898024306596,149609.00443699383,-46.7260338163793,1.4030000000000237e-06
1.1809914192016504,0.20802853823899567,-0.016221800695563775,-15358.62433937386,149559.0785863862,441.21513250932253,1.4040000000000237e-06
1.1809755541650027,0.20817804232771683,-0.01622089071324493,-15865.036647752266,149504.0887211613,909.982318845714,1.4050000000000238e-06
1.1809591648182065,0.2083274864407487,-0.016219531893271265,-16389.3467961168,149444.11303184807,1358.8199736662955,1.4060000000000239e-06
1.1809422340803724,0.2084768656786988,-0.016217744888559683,-16930.73783412134,149379.2379501015,1787.0047115801867,1.407000000000024e-06
1.1809247457150376,0.20862617523671692,-0.01621555104208505,-17488.365334778973,149309.55801810895,2193.846474633935,1.408000000000024e-06
1.180906684356279,0.20877541041246156,-0.01621297235244515,-18061.358758651702,149235.17574463584,2578.6896399019715,1.4090000000000241e-06
1.1808880355334193,0.20892456661390948,-0.016210031438373528,-18648.822859650798,149156.20144792076,2940.914071620543,1.4100000000000242e-06
1.180868785694289,0.20907363936699513,-0.01620675150225732,-19249.83913018508,149072.7530856514,3279.936116208627,1.4110000000000243e-06
1.1808489222270055,0.2092226243230674,-0.01620315629271871,-19863.467283334343,148984.95607227396,3595.2095386104065,1.4120000000000243e-06
1.180828433480236,0.2093715172661513,-0.016199270066320222,-20488.74676966856,148892.94308390882,3886.2263984872247,1.4130000000000244e-06
1.1808073087819095,0.20952031412000247,-0.01619511754845534,-21124.698326280617,148796.85385116676,4152.517864882378,1.4140000000000245e-06
1.180785538456354,0.20966901095494264,-0.01619072389348726,-21770.325555551502,148696.83494017881,4393.654968079559,1.4150000000000246e-06
1.180763113839823,0.2098176039944648,-0.016186114644199785,-22424.616531121625,148593.039522173,4609.249287475004,1.4160000000000246e-06
1.1807400272943944,0.20996608962159677,-0.016181315690625402,-23086.545428500733,148485.62713195066,4798.953574384339,1.4170000000000247e-06
1.1807162722202167,0.2101144643850124,-0.016176353228316596,-23755.074177711744,148374.76341563306,4962.4623088076205,1.4180000000000248e-06
1.1806918430660813,0.21026272500488047,-0.016171253716127317,-24429.154135330497,148260.61986806765,5099.512189279912,1.4190000000000249e-06
1.180666735338308,0.21041086837844078,-0.01616604383357228,-25107.72777325431,148143.37356030085,5209.882555039842,1.420000000000025e-06
1.1806409456079265,0.2105588915852983,-0.016160750437832425,-25789.730381507106,148023.20685754128,5293.395739854802,1.421000000000025e-06
1.1806144715161442,0.21070679189242636,-0.016155400520475476,-26474.09178236793,147900.3071280536,5349.917356948523,1.422000000000025e-06
1.1805873117780912,0.2108545667588698,-0.01615002116396089,-27159.738053092853,147774.86644343947,5379.356514584731,1.4230000000000252e-06
1.1805594661848366,0.21100221384014056,-0.016144639497998922,-27845.593254487532,147647.08127077698,5381.665961969058,1.4240000000000252e-06
1.1805309356036742,0.21114973099229767,-0.01613928265583368,-28530.58116257924,147517.15215710402,5356.842165240452,1.4250000000000253e-06
1.1805017219766736,0.2112971162757044,-0.01613397773052025,-29213.62700063286,147385.28340674585,5304.925313432614,1.4260000000000254e-06
1.1804718283175049,0.21144436795845642,-0.016128751731265854,-29893.6591687551,147251.682751999,5225.999254395521,1.4270000000000255e-06
1.1804412587065365,0.21159148451947413,-0.01612363153990508,-30569.610968335375,147116.56101769663,5120.1913607766255,1.4280000000000255e-06
1.1804100182842179,0.21173846465125432,-0.01611864386757881,-31240.422318579822,146980.13178019173,4987.67232627063,1.4290000000000256e-06
1.1803781132427555,0.2118853072622756,-0.016113815211686353,-31905.041462407436,146842.61102130509,4828.655892455926,1.4300000000000257e-06
1.1803455508160965,0.2120320114790534,-0.01610917181317971,-32562.42665899375,146704.2167777946,4643.398506644325,1.4310000000000258e-06
1.1803123392682362,0.21217857664784032,-0.01610473961426843,-33211.54786026809,146565.16878691193,4432.198911278811,1.4320000000000258e-06
1.1802784878798676,0.21232500233596893,-0.01610054421660291,-33851.388368695225,146425.68812862007,4195.397665521298,1.433000000000026e-06
1.180244006933394,0.212471288332834,-0.01609661084000313,-34480.94647370099,146285.99686505226,3933.376599778779,1.434000000000026e-06
1.1802089076963298,0.21261743465051178,-0.01609296428179911,-35099.23706413427,146146.31767779982,3646.5582040215486,1.435000000000026e-06
1.1801732024031155,0.21276344152401538,-0.01608962887684826,-35705.293214194484,146006.87350362047,3335.404950851329,1.4360000000000261e-06
1.1801369042353753,0.21290930941118455,-0.01608662845829388,-36298.16774029459,145867.88716916402,3000.418554379861,1.4370000000000262e-06
1.180100027300649,0.21305503899220987,-0.016083986319127802,-36876.93472637413,145729.58102531484,2642.139166079778,1.4380000000000263e-06
1.1800625866096337,0.21320063116879162,-0.016081725174618932,-37440.69101522521,145592.1765817533,2261.1445088691917,1.4390000000000264e-06
1.1800245980519704,0.21334608706293395,-0.016079867125668144,-37988.55766344685,145455.89414233936,1858.0489507891823,1.4400000000000264e-06
1.1799860783706126,0.2134914080153759,-0.016078433623148414,-38519.68135769866,145320.95244192175,1433.5025197292618,1.4410000000000265e-06
1.1799470451348226,0.21363659558366108,-0.016077445433287665,-39033.23578998461,145187.56828517574,988.1898607496073,1.4420000000000266e-06
1.179907516711833,0.21378165153984915,-0.016076922604150026,-39528.422989760715,145055.95618807035,522.8291376404029,1.4430000000000267e-06
1.1798675122372222,0.21392657786787173,-0.016076884433269576,-40004.474610727004,144926.32802256316,38.17088044776074,1.4440000000000267e-06
1.1798270515840519,0.21407137676053684,-0.016077349436488794,-40460.65317023403,144798.89266511722,-465.00321921765953,1.4450000000000268e-06
1.1797861553308127,0.21421605061618645,-0.016078335318051983,-40896.25323930761,144673.8556496293,-985.8815631892321,1.446000000000027e-06
1.1797448447282313,0.2143606020350118,-0.016079858942002073,-41310.60258137178,144551.41882535315,-1523.6239500888366,1.447000000000027e-06
1.1797031416649935,0.2145050338150322,-0.01608193630492702,-41703.06323782948,144431.7800203945,-2077.362924947605,1.448000000000027e-06
1.1796610686324347,0.21464934894774354,-0.016084582510099987,-42073.03255874318,144315.13271134623,-2646.205172968085,1.4490000000000271e-06
1.1796186486882578,0.21479355061344316,-0.016087811743055208,-42419.94417694284,144201.66569962344,-3229.232955220848,1.4500000000000272e-06
1.1795759054193338,0.2149376421762382,-0.01609163724863921,-42743.268923976924,144091.56279504835,-3825.5055839997767,1.4510000000000273e-06
1.1795328629036474,0.21508162717874543,-0.016096071309574703,-43042.51568641295,143985.00250722363,-4434.060935494856,1.4520000000000273e-06
1.1794895456714463,0.21522550933649065,-0.01610112522657208,-43317.232201087274,143882.15774522105,-5053.916997379393,1.4530000000000274e-06
1.1794459786656584,0.21536929253201675,-0.01610680930002093,-43567.005787999646,143783.19552609918,-5684.073448850359,1.4540000000000275e-06
1.1794021872016387,0.2155129808087095,-0.016113132813291537,-43791.464019645944,143688.2766927508,-6323.513270605973,1.4550000000000276e-06
1.179358196926313,0.21565657836435106,-0.01612010401767373,-43990.2753256825,143597.55564156486,-6971.204382194019,1.4560000000000276e-06
1.1793140337767811,0.21580008954441143,-0.016127730118977848,-44163.1495319175,143511.18006037307,-7626.101304117556,1.4570000000000277e-06
1.1792697239384484,0.21594351883508855,-0.01613601726581989,-44309.83833272876,143429.29067713424,-8287.146842042022,1.4580000000000278e-06
1.1792252938027523,0.21608687085610834,-0.0161449705396103,-44430.13569611257,143352.02101979236,-8953.273790409037,1.4590000000000279e-06
1.1791807699245516,0.21623015035329607,-0.016154593946263028,-44523.87820067545,143279.4971877262,-9623.406652727821,1.460000000000028e-06
1.1791361789792476,0.21637336219093126,-0.016164890409638814,-44590.945303988774,143211.83763518918,-10296.463375784973,1.461000000000028e-06
1.1790915477197057,0.21651651134389838,-0.0161758617667338,-44631.25954183594,143149.15296711866,-10971.35709498751,1.462000000000028e-06
1.1790469029330477,0.21665960288964606,-0.016187508764621834,-44644.78665799206,143091.54574767346,-11646.99788803263,1.4630000000000282e-06
1.1790022713973833,0.2168026419999679,-0.016199831059155914,-44631.53566428773,143039.1103218374,-12322.294534080733,1.4640000000000283e-06
1.1789576798385526,0.21694563393261831,-0.01621282721543151,-44591.55883082026,142991.93265040437,-12996.156275595697,1.4650000000000283e-06
1.1789131548869463,0.21708858402277695,-0.016226494710011516,-44524.95160628833,142950.0901586393,-13667.494580008557,1.4660000000000284e-06
1.1788687230344777,0.21723149767437583,-0.016240829934909874,-44431.85246853893,142913.65159888502,-14335.22489835734,1.4670000000000285e-06
1.1788244105917722,0.2173743803513032,-0.01625582820332793,-44312.442705528265,142882.67692736292,-14998.26841805713,1.4680000000000286e-06
1.1787802436456452,0.21751723756849858,-0.016271483757134893,-44166.946127011244,142857.21719539072,-15655.553806960328,1.4690000000000286e-06
1.1787362480169377,0.2176600748829538,-0.01628778977608077,-43995.628707386815,142837.31445521658,-16306.018945877666,1.4700000000000287e-06
1.1786924492187774,0.21780289788463444,-0.016304738388727515,-43798.798160238744,142823.00168064394,-16948.61264674569,1.4710000000000288e-06
1.1786488724153321,0.21794571218733705,-0.01632232068508116,-43576.80344522275,142814.30270259685,-17582.296353646358,1.4720000000000289e-06
1.1786055423811241,0.2180885234194968,-0.01634052673090507,-43330.034208062076,142811.23215974955,-18206.045823908877,1.473000000000029e-06
1.1785624834609696,0.21823133721496113,-0.016359345583691624,-43058.92015452308,142813.79546431932,-18818.852786553012,1.474000000000029e-06
1.1785197195306103,0.21837415920374423,-0.01637876531026699,-42763.930359351245,142821.98878309506,-19419.726575366883,1.475000000000029e-06
1.178477273958099,0.21851699500277796,-0.01639877300600094,-42445.57251125513,142835.79903374866,-20007.69573395044,1.4760000000000292e-06
1.178435169566004,0.21865985020667442,-0.01641935481559104,-42104.39209513164,142855.20389645008,-20581.80959009872,1.4770000000000292e-06
1.1783934285944913,0.2188027303785152,-0.016440495955387987,-41740.971512829776,142880.171840781,-21141.13979694616,1.4780000000000293e-06
1.1783520726653474,0.21894564104068312,-0.016462180737226332,-41355.92914385216,142910.66216791546,-21684.781838344898,1.4790000000000294e-06
1.1783111227469998,0.21908858766575112,-0.01648439259372234,-40949.91834749358,142946.62506801076,-22211.856496005978,1.4800000000000295e-06
